COM_ID,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,no_un_acuicolas,area_acui_km2,tot_captura_loc,tot_valor_loc,tot_captura_mun,tot_valor_mun,COM_MUN,pob_mun,tot_captura_mun_per_capita,tot_captura_loc_per_capita,tot_pob_mun,num_permisos_pesca_mun,permisos_pesca_per_capita_mun,num_permisos_acuicolas,permisos_acui_per_capita_mun,neg_acuicolas,neg_pesca,tot_ue,prop_acuicolas,prop_pesca,neg_acui_per_capita,neg_pesca_per_capita
28_37_178,28,tamaulipas,37,soto la marina,178,santa rosa,64,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_181,28,tamaulipas,37,soto la marina,181,santo domingo del charco largo,40,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_192,28,tamaulipas,37,soto la marina,192,tenacitas,10,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_193,28,tamaulipas,37,soto la marina,193,tepehuajes,48,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_196,28,tamaulipas,37,soto la marina,196,tres de abril (noche buena),356,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_206,28,tamaulipas,37,soto la marina,206,verde chico,77,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_209,28,tamaulipas,37,soto la marina,209,vista hermosa,352,1,0.011662790333682671,226.042,3989.08,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0.6421647727272727,6832,111,0.016247072599531617,3,4.3911007025761124e-4,1,1,2,0.5,0.5,0.002840909090909091,0.002840909090909091
28_37_273,28,tamaulipas,37,soto la marina,273,san jorge,20,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_284,28,tamaulipas,37,soto la marina,284,tepehuajes de arriba,31,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_311,28,tamaulipas,37,soto la marina,311,la costa,10,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_313,28,tamaulipas,37,soto la marina,313,sierra mojada,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_330,28,tamaulipas,37,soto la marina,330,la luz,26,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_358,28,tamaulipas,37,soto la marina,358,tres hermanos,8,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_359,28,tamaulipas,37,soto la marina,359,tixtla,12,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_360,28,tamaulipas,37,soto la marina,360,jacarandas,14,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_375,28,tamaulipas,37,soto la marina,375,el esmeril (el porvenir),353,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_378,28,tamaulipas,37,soto la marina,378,las gemelas,4,0,0,7.1899999999999995,78.31,7871.8548,165166.0302,28_37,6832,1.1522035714285714,1.7974999999999999,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_388,28,tamaulipas,37,soto la marina,388,el dorado,13,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_397,28,tamaulipas,37,soto la marina,397,el paraiso,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_400,28,tamaulipas,37,soto la marina,400,los manueles,12,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_431,28,tamaulipas,37,soto la marina,431,benito juarez,150,0,0,6596.3508,139069.08020000003,7871.8548,165166.0302,28_37,6832,1.1522035714285714,43.975672,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_449,28,tamaulipas,37,soto la marina,449,la masacuata,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_481,28,tamaulipas,37,soto la marina,481,la lolita,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_523,28,tamaulipas,37,soto la marina,523,colonia magueyes (campamento uno),11,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_559,28,tamaulipas,37,soto la marina,559,verde grande,37,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_616,28,tamaulipas,37,soto la marina,616,miguel de la madrid (el canal),524,0,0,6596.3508,139069.08020000003,7871.8548,165166.0302,28_37,6832,1.1522035714285714,12.58845572519084,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_648,28,tamaulipas,37,soto la marina,648,la bota,9,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_655,28,tamaulipas,37,soto la marina,655,tres hermanos,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_657,28,tamaulipas,37,soto la marina,657,santa isabel,16,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_677,28,tamaulipas,37,soto la marina,677,la clinica (los felinos),10,2,0.05925116376645863,279.696,7692.953,7871.8548,165166.0302,28_37,6832,1.1522035714285714,27.969600000000003,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_686,28,tamaulipas,37,soto la marina,686,san joaquin,13,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_714,28,tamaulipas,37,soto la marina,714,ocho de mayo,84,0,0,7.1899999999999995,78.31,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0.08559523809523809,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_735,28,tamaulipas,37,soto la marina,735,la esperanza,59,0,0,7.1899999999999995,78.31,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0.12186440677966101,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_742,28,tamaulipas,37,soto la marina,742,las muchachas,11,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_759,28,tamaulipas,37,soto la marina,759,el socialista,76,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_787,28,tamaulipas,37,soto la marina,787,la concepcion (la florena),17,0,0,7.1899999999999995,78.31,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0.4229411764705882,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_797,28,tamaulipas,37,soto la marina,797,el chito,10,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_853,28,tamaulipas,37,soto la marina,853,enramadas [sociedad cooperativa],257,0,0,1042.272,22029.56,7871.8548,165166.0302,28_37,6832,1.1522035714285714,4.05553307392996,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_887,28,tamaulipas,37,soto la marina,887,sector la pesca,277,1,0.011662790333682671,6822.3928000000005,143058.1602,7871.8548,165166.0302,28_37,6832,1.1522035714285714,24.62957689530686,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_900,28,tamaulipas,37,soto la marina,900,tepehuaje,7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_905,28,tamaulipas,37,soto la marina,905,el esmeril (nabor medina v.),10,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,1,0,1,1,0,0.1,0
28_37_912,28,tamaulipas,37,soto la marina,912,el esmeril (joaquin valle de la garza),5,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,1,0,1,1,0,0.2,0
28_37_922,28,tamaulipas,37,soto la marina,922,la zamorina,380,3,0.11101999677626044,279.696,7692.953,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0.7360421052631579,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_927,28,tamaulipas,37,soto la marina,927,el nacimiento,10,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_929,28,tamaulipas,37,soto la marina,929,el auxilio,17,1,0.012705516792930662,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_935,28,tamaulipas,37,soto la marina,935,la concepcion,16,2,0.025456788376614452,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_952,28,tamaulipas,37,soto la marina,952,el cortijo,7,3,0.11101999677626044,279.696,7692.953,7871.8548,165166.0302,28_37,6832,1.1522035714285714,39.95657142857143,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_1117,28,tamaulipas,37,soto la marina,1117,el milagro,8,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_1125,28,tamaulipas,37,soto la marina,1125,colonia magueyes (campo numero dos),78,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_37_1133,28,tamaulipas,37,soto la marina,1133,la encarnacion (la chona) [fraccion ejidal],7,0,0,0,0,7871.8548,165166.0302,28_37,6832,1.1522035714285714,0,6832,111,0.016247072599531617,3,4.3911007025761124e-4,0,0,0,0,0,0,0
28_38_1,28,tamaulipas,38,tampico,1,tampico,297373,0,0,32020.93175,1884433.533519,20866.77191,1807660.2639990002,28_38,297552,0.07012815208770232,0.10767935135335084,297552,1160,0.003898478249179975,0,0,3,0,15818,1.8965735238336072e-4,0,1.0088340232637125e-5,0
28_38_7,28,tamaulipas,38,tampico,7,cruz grande (cruz de los rios),17,2,0.003643932569742203,2483.5640000000003,48904.234,20866.77191,1807660.2639990002,28_38,297552,0.07012815208770232,146.092,297552,1160,0.003898478249179975,0,0,0,0,0,0,0,0,0
28_38_8,28,tamaulipas,38,tampico,8,cruz grande (estero del camalote),107,2,0.003643932569742203,4437.78,80681.048,20866.77191,1807660.2639990002,28_38,297552,0.07012815208770232,41.47457943925233,297552,1160,0.003898478249179975,0,0,0,0,0,0,0,0,0
28_38_11,28,tamaulipas,38,tampico,11,la isleta (rio tamesi),36,0,0,3360.856,71464.5465,20866.77191,1807660.2639990002,28_38,297552,0.07012815208770232,93.35711111111112,297552,1160,0.003898478249179975,0,0,0,0,0,0,0,0,0
28_38_12,28,tamaulipas,38,tampico,12,la isleta rio tamesi (cruz chica),19,0,0,33415.80875,1898232.252519,20866.77191,1807660.2639990002,28_38,297552,0.07012815208770232,1758.7267763157893,297552,1160,0.003898478249179975,0,0,0,0,0,0,0,0,0
30_4_1,30,veracruz de ignacio de la llave,4,actopan,1,actopan,4607,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_2,30,veracruz de ignacio de la llave,4,actopan,2,el apartadero,173,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.006791907514450867,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_4,30,veracruz de ignacio de la llave,4,actopan,4,arroyo de piedra,403,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.002915632754342432,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_7,30,veracruz de ignacio de la llave,4,actopan,7,buenavista,472,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_8,30,veracruz de ignacio de la llave,4,actopan,8,buenos aires,32,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.03671875,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_9,30,veracruz de ignacio de la llave,4,actopan,9,buenos aires dos,155,0,0,2305.9775,108594.27350000001,465.538,16586.05,30_4,31209,0.014916786824313499,14.877274193548386,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_10,30,veracruz de ignacio de la llave,4,actopan,10,la cana,246,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_12,30,veracruz de ignacio de la llave,4,actopan,12,cerro gordo,1324,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_16,30,veracruz de ignacio de la llave,4,actopan,16,la esperanza,627,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.0018740031897926635,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_17,30,veracruz de ignacio de la llave,4,actopan,17,el espinal,301,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_18,30,veracruz de ignacio de la llave,4,actopan,18,flor blanca,547,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_21,30,veracruz de ignacio de la llave,4,actopan,21,el guarumbo,379,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_22,30,veracruz de ignacio de la llave,4,actopan,22,hornitos,1311,0,0,41.699,730.54,465.538,16586.05,30_4,31209,0.014916786824313499,0.031807017543859645,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_23,30,veracruz de ignacio de la llave,4,actopan,23,los idolos,1211,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,9.702725020644096e-4,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_26,30,veracruz de ignacio de la llave,4,actopan,26,la luz,226,0,0,17.3,666.9,465.538,16586.05,30_4,31209,0.014916786824313499,0.07654867256637168,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_27,30,veracruz de ignacio de la llave,4,actopan,27,llano de luna,144,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_28,30,veracruz de ignacio de la llave,4,actopan,28,llano de zarate,196,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.005994897959183673,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_29,30,veracruz de ignacio de la llave,4,actopan,29,el mirador,32,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_30,30,veracruz de ignacio de la llave,4,actopan,30,mozomboa,3329,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,3.529588465004506e-4,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_31,30,veracruz de ignacio de la llave,4,actopan,31,el ojital,255,0,0,17.3,666.9,465.538,16586.05,30_4,31209,0.014916786824313499,0.06784313725490196,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_33,30,veracruz de ignacio de la llave,4,actopan,33,palmas de abajo,988,0,0,464.363,16570,465.538,16586.05,30_4,31209,0.014916786824313499,0.47000303643724695,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_34,30,veracruz de ignacio de la llave,4,actopan,34,paso del cedro,993,0,0,447.063,15903.1,465.538,16586.05,30_4,31209,0.014916786824313499,0.450214501510574,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_35,30,veracruz de ignacio de la llave,4,actopan,35,paso de la milpa,504,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_36,30,veracruz de ignacio de la llave,4,actopan,36,san jose pastorias,552,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_38,30,veracruz de ignacio de la llave,4,actopan,38,plan de la higuera (el toche),234,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.005021367521367522,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_39,30,veracruz de ignacio de la llave,4,actopan,39,san jose de la punta,52,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_46,30,veracruz de ignacio de la llave,4,actopan,46,santa rosa (general pinzon),1975,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,5.949367088607595e-4,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_47,30,veracruz de ignacio de la llave,4,actopan,47,soyacuautla,612,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_48,30,veracruz de ignacio de la llave,4,actopan,48,tinajitas,2038,0,0,464.363,16570,465.538,16586.05,30_4,31209,0.014916786824313499,0.22785230618253188,31209,0,0,0,0,1,1,2,0.5,0.5,4.906771344455348e-4,4.906771344455348e-4
30_4_51,30,veracruz de ignacio de la llave,4,actopan,51,el viejon viejo,49,0,0,17.3,666.9,465.538,16586.05,30_4,31209,0.014916786824313499,0.35306122448979593,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_53,30,veracruz de ignacio de la llave,4,actopan,53,san juan villa rica,427,0,0,11.1,341.5,465.538,16586.05,30_4,31209,0.014916786824313499,0.025995316159250586,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_54,30,veracruz de ignacio de la llave,4,actopan,54,vista hermosa,304,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_56,30,veracruz de ignacio de la llave,4,actopan,56,santa cecilia (chapopote),197,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_58,30,veracruz de ignacio de la llave,4,actopan,58,el atoron,21,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_60,30,veracruz de ignacio de la llave,4,actopan,60,el progreso,25,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_64,30,veracruz de ignacio de la llave,4,actopan,64,mata de cana,76,0,0,0,0,465.538,16586.05,30_4,31209,0.014916786824313499,0,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_67,30,veracruz de ignacio de la llave,4,actopan,67,bocanita de la esperanza,450,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.0026111111111111114,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_68,30,veracruz de ignacio de la llave,4,actopan,68,la presa,32,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.03671875,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_69,30,veracruz de ignacio de la llave,4,actopan,69,la puerta,86,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.01366279069767442,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_70,30,veracruz de ignacio de la llave,4,actopan,70,el ojite,68,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.017279411764705883,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_71,30,veracruz de ignacio de la llave,4,actopan,71,el tesoro,69,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.017028985507246377,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_72,30,veracruz de ignacio de la llave,4,actopan,72,paso de varas,165,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.007121212121212121,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_73,30,veracruz de ignacio de la llave,4,actopan,73,parada varon,24,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.04895833333333333,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_74,30,veracruz de ignacio de la llave,4,actopan,74,el diamante,50,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.0235,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_75,30,veracruz de ignacio de la llave,4,actopan,75,el hule,34,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.03455882352941177,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_76,30,veracruz de ignacio de la llave,4,actopan,76,pajaritos,72,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.016319444444444445,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_79,30,veracruz de ignacio de la llave,4,actopan,79,rancho nuevo,45,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.026111111111111113,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_82,30,veracruz de ignacio de la llave,4,actopan,82,la mancha el paraiso,12,0,0,464.363,16570,465.538,16586.05,30_4,31209,0.014916786824313499,38.69691666666667,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_83,30,veracruz de ignacio de la llave,4,actopan,83,crucero de la mancha,45,0,0,458.163,16244.6,465.538,16586.05,30_4,31209,0.014916786824313499,10.1814,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_89,30,veracruz de ignacio de la llave,4,actopan,89,los laureles,13,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.09038461538461538,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_93,30,veracruz de ignacio de la llave,4,actopan,93,rancho alegre,35,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.03357142857142857,31209,0,0,0,0,0,0,0,0,0,0,0
30_4_94,30,veracruz de ignacio de la llave,4,actopan,94,lechuguilla,49,0,0,1.175,16.05,465.538,16586.05,30_4,31209,0.014916786824313499,0.023979591836734693,31209,0,0,0,0,0,0,0,0,0,0,0
